,product name,image url 1,image url 2,price,category
359,Embroidered Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etpe19135_red__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etpe19135_red__4_.jpg,"PKR3,300",Embroidered Kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.
360,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19135_pink__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19135_pink__1_.jpg,"PKR2,300",Printed kurta with tassel detailing on neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.
361,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19134_blue__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19134_blue__6_.jpg,"PKR2,300",Printed kurta with button detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.
362,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19134_pink__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19134_pink__4_.jpg,"PKR2,300",Printed kurta with button detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.
363,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19133_blue__3_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19133_blue__6_.jpg,"PKR2,300",Printed Kurta with button detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.
364,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19133_grey__3_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19133_grey__6_.jpg,"PKR2,300",Printed Kurta with button detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.
365,High-Low Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19132_pink__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19132_pink__4_.jpg,"PKR2,300",Printed high-low kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.
366,High-Low Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19132_beige_3_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19132_beige_6_.jpg,"PKR2,300",Printed high-low kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.
367,Long Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19131_beige__2_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19131_beige__1__1.jpg,"PKR2,300",Long printed kurta with button detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.
368,DF19103,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/d/f/df19103_blue_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/d/f/df19103_blue_2_.jpg,"PKR3,300",Front Lawn Printed 1.25mBack Lawn Printed 1.25mSleeve Lawn Printed 0.5mChiffon Printed Dupatta 2.5mShalwar 2.5m
369,DF19101,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/d/f/df19101_orange_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/d/f/df19101_orange_2_.jpg,"PKR3,300",Front Lawn Printed 1.25mBack Lawn Printed 1.25mSleeve Lawn Printed 0.5mChiffon Printed Dupatta 2.5mShalwar 2.5m
370,BR19113,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/b/r/br19113_black_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/b/r/br19113_black_2_.jpg,"PKR2,900",Printed Lawn Embroidered Shirt 3.25mLawn Printed Dupatta 2.5mShalwar 2.5m
371,BR19112,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/b/r/br19112_beige_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/b/r/br19112_beige_2_.jpg,"PKR2,900",Printed Lawn Embroidered Shirt 3.25mLawn Printed Dupatta 2.5mShalwar 2.5m
372,AR19127,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/a/r/ar19127_green_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/a/r/ar19127_green_2_.jpg,"PKR2,500",Front & Sleeve Lawn Printed 2.0mBack Lawn Printed 1.25mLawn Printed Dupatta 2.5mShalwar 2.5m
373,HLI19105,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/h/l/hli19105_blue_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/h/l/hli19105_blue_2_.jpg,"PKR4,000",Hand Loom Embroidered Shirt 3.25mHand Loom Shalwar 2.5m
374,HLI19104,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/h/l/hli19104_black_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/h/l/hli19104_black_2_.jpg,"PKR4,000",Hand Loom Embroidered Shirt 3.25mHand Loom Shalwar 2.5m
375,HLI19103,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/h/l/hli19103_off-white_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/h/l/hli19103_off-white_2_.jpg,"PKR4,000",Hand Loom Embroidered Shirt 3.25mHand Loom Shalwar 2.5m
376,HLI19102,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/h/l/hli19102_beige_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/h/l/hli19102_beige_2_.jpg,"PKR4,000",Hand Loom Embroidered Shirt 3.25mHand Loom Shalwar 2.5m
377,HLI19101,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/h/l/hli19101_mustard_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/h/l/hli19101_mustard_2_.jpg,"PKR4,000",Hand Loom Embroidered Shirt 3.25mHand Loom Shalwar 2.5m
378,HLI19104,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/h/l/hli19104_black_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/h/l/hli19104_black_2_.jpg,"PKR4,000",Hand Loom Embroidered Shirt 3.25mHand Loom Shalwar 2.5m
379,HLI19103,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/h/l/hli19103_off-white_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/h/l/hli19103_off-white_2_.jpg,"PKR4,000",Hand Loom Embroidered Shirt 3.25mHand Loom Shalwar 2.5m
380,HLI19102,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/h/l/hli19102_beige_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/h/l/hli19102_beige_2_.jpg,"PKR4,000",Hand Loom Embroidered Shirt 3.25mHand Loom Shalwar 2.5m
381,HLI19101,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/h/l/hli19101_mustard_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/h/l/hli19101_mustard_2_.jpg,"PKR4,000",Hand Loom Embroidered Shirt 3.25mHand Loom Shalwar 2.5m
382,Printed Button Down Top,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctp18402_grey__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctp18402_grey__2_.jpg,"PKR2,000",Printed button-down top.
383,Long Embroidered Angrakha,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/ete19113_lt_blue__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/ete19113_lt_blue__2_.jpg,"PKR4,500",Long Fully Embroidered Panel Angrakha With Tassel String On The Side.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches
384,Embroidered Panel Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/ete19110_pink__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/ete19110_pink__1_.jpg,"PKR4,500",Fully Embroidered Kurta With Side Pockets And Fringe Detailing On The Hemline Plus Sleeves.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches
385,Embroidered Panel Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/ete19109_blue__3_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/ete19109_blue__4_.jpg,"PKR4,500",Fully Embroidered Kurta With Pearl Button Detailing On The Neckline And Sleeves.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches
386,Embellished Satin Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etspe19125-mustard_2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etspe19125-mustard_1_.jpg,"PKR4,000",Straight embellished satin kurta with side slit on the sleeves.The model is wearing size 8.Model Height: 167cm / 5 feet 5 inches.
387,Embellished Long Satin Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etspe19123_green__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etspe19123_green__2_.jpg,"PKR4,000",Long Satin Kurta With Embellishment On The Sleeves.The Model is wearing size 8. Model Height: 167cm / 5 feet 5 inches.
388,Front Open Embellished Satin Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etspe19122_yellow__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etspe19122_yellow__3_.jpg,"PKR4,000",Embellished front open satin kurta.The model is wearing size 8.Model Height: 167cm / 5 feet 5 inches.
389,Embellished Satin Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etspe19121_grey__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etspe19121_grey__1_.jpg,"PKR4,000",Straight Embellished Kurta With Bow Tie Sleeves.The Model is wearing size 8.Model Height: 167cm / 5 feet 5 inches.
390,A-Line Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etdp19150_brown__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etdp19150_brown__2_.jpg,"PKR2,300",A-line printed kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.
391,Collar Neck Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etdp19147_orange__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etdp19147_orange__1_.jpg,"PKR2,300",Straight printed collar neck kurta with button detailing on the neckline and sleeves.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.
392,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctp19109_blue__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctp19109_blue__1_.jpg,"PKR2,300",Printed Kurta
393,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctp19108_blue__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctp19108_blue__1_.jpg,"PKR2,300",Printed Kurta
394,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctp19107_blue__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctp19107_blue__2_.jpg,"PKR2,300",Printed Kurta
395,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctp19106_red__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctp19106_red__1_.jpg,"PKR2,300",Printed Kurta
396,Straight Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctp19106_2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctp19106_1_.jpg,"PKR2,300",Straight Printed Kurta With Zip Detailing On The Front.The Model is wearing size 8. Model Height: 167cm / 5 feet 5 inches.
397,Embroidered Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/ete19120_yellow__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/ete19120_yellow__1_.jpg,"PKR3,500",Embroidered Kurta
398,Embroidered Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/ete19120_blue__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/ete19120_blue__1_.jpg,"PKR3,500",Embroidered Kurta With Pearl Detailing On The Neckline.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches
399,A-line Embroiderd Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/ete19118_green___1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/ete19118_green___2_.jpg,"PKR3,500",A-Line Embroidered Kurta.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches
400,Front Open Embroidered Panel Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/ete19117_purple__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/ete19117_purple__1_.jpg,"PKR3,500",A-Line Panel Kurta With Fully Embroidered Front.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches
401,Embroidered Panel Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/ete19114_beige__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/ete19114_beige__1_.jpg,"PKR4,500",Fully Embroidered Panel Kurta.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches
402,Embellished Satin Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etspe19125-grey_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etspe19125-grey_7_.jpg,"PKR4,000",Straight Embellished Satin Kurta With Side Slit On The Sleeves.The Model is wearing size 8.Model Height: 167cm / 5 feet 5 inches.
403,Embellished Satin Poncho,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etspe19124_pink_1_2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etspe19124_pink_1_1_.jpg,"PKR4,000",Satin Poncho With Embellishment On The Hemline.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches
404,Front Open Embellished Satin Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etspe19122_blue__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etspe19122_blue__1_.jpg,"PKR4,000",Embellished Front Open Satin Kurta.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches
405,Straight Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etdp19152_beige__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etdp19152_beige__1_.jpg,"PKR2,300",Straight Printed KurtaThe Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches
406,A-Line Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etdp19150_offwhite__3_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etdp19150_offwhite__1_.jpg,"PKR2,300",A-Line Printed Kurta.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches
407,V-Neck Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etdp19149_black__3_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etdp19149_black__1_.jpg,"PKR2,300",Straight V-Neck Kurta With Button Detailing On The Neckline.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches.
408,Collar Neck Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etdp19147_purple__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etdp19147_purple__1_.jpg,"PKR2,300",Straight Pinted Collar Neck Kurta With Button Detailing On The Neckline And Sleeves.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.
409,Digital Printed Straight Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etdp19145_beige__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etdp19145_beige__1_.jpg,"PKR2,300",Straight Printed Kurta With Button Detailing On The Neckline.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches. 
410,Digital Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etdp19143_yellow__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etdp19143_yellow__1_.jpg,"PKR2,300",Digital Priinted Kurta
411,Straight Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etdp19143_turquoise_3_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etdp19143_turquoise_1_.jpg,"PKR2,300",Straight Printed Kurta With Fringe Detailing On The Sleeves.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches.
412,Embroidered Kurta with Dupatta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/k/d/kde19109_blue_1_2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/k/d/kde19109_blue_1_1_.jpg,"PKR5,500",Embroidered Kurta With Pearl Finish On The Neckline. The Kurta Comes With A Printed Dupatta.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches.
413,Embroidered Peplum,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/k/s/ksf18112_green__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/k/s/ksf18112_green__6_.jpg,"PKR14,000",Embroidered Chiffon Peplum With Tassle Finish On The Neckline And Sleeves.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.
414,Front Open Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctpe19108_blue__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctpe19108_blue__1_.jpg,"PKR3,300",Embroidered front open kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.
415,Embroidered Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/cte19103_blue__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/cte19103_blue__1_.jpg,"PKR3,500",Embroidered kurta.
416,Embroidered Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctdpe19102_yellow_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctdpe19102_yellow_2_.jpg,"PKR3,000",Embroidered kurta with front pockets.
417,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctdp19109_red__1__2.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctdp19109_red__2__2.jpg,"PKR2,300",Printed kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.
418,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctdp19109_blue__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctdp19109_blue__1_.jpg,"PKR2,300",Printed kurta
419,High-Low Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctdp19108_brown__3_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctdp19108_brown__5_.jpg,"PKR2,300",Printed high-low kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.
420,High-Low Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctdp19108_black__3_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctdp19108_black__1_.jpg,"PKR2,300",Printed high-low kurta.
421,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctdp19107_blue__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctdp19107_blue__1_.jpg,"PKR2,300",Printed Kurta
422,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctdp19105_red__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctdp19105_red__1__1.jpg,"PKR2,300",Printed kurta.
423,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctdp19103_light_green_3_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctdp19103_light_green_2_.jpg,"PKR2,300",Printed tie up kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.
424,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctdp19103_blue__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctdp19103_blue__1_.jpg,"PKR2,300",Printed tie up kurta.
425,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctdp19102_blue__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/c/t/ctdp19102_blue__1_.jpg,"PKR2,300",Printed Kurta
426,Printed Kurta paired with Dupatta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/k/d/kdp19107_orange__2_04012019.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/k/d/kdp19107_orange__1_04012019.jpg,"PKR3,400","Printed kurta with tassel and button detailing on the neckline.Paired with dupatta.The model is wearing size 8.
Model Height: 168cm / 5 feet 6 inches."
427,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etpe19133b_purple__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etpe19133b_purple__2_.jpg,"PKR3,000","Printed kurtaThe model is wearing size 8.
Model Height: 168cm / 5 feet 6 inches. "
428,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etpe19133a_blue__3_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etpe19133a_blue__1_.jpg,"PKR3,000","Printed kurtaThe model is wearing size 8.
Model Height: 168cm / 5 feet 6 inches. "
429,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etpe19132b_beige__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etpe19132b_beige__1_.jpg,"PKR3,000","Printed kurta with tassel detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches. 
"
430,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19120_yellow__2__1.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19120_yellow__1__1.jpg,"PKR2,300","Printed kurta with button detailing on the neckline.The model is wearing size 8.
Model Height: 168cm / 5 feet 6 inches."
431,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19120_beige__2__1.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19120_beige__1__1.jpg,"PKR2,300","Printed kurta with button detailing on the neckline.The model is wearing size 8.
Model Height: 168cm / 5 feet 6 inches."
432,High-Low Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19117_blue__3_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19117_blue__1_.jpg,"PKR2,300",High-low kurtaThe model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.
433,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19116_yellow__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19116_yellow__1_.jpg,"PKR2,300",Printed kurtaThe model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.
434,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19116_orange__3_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19116_orange__2_.jpg,"PKR2,300",Printed kurtaThe model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.
